name,color,star,class,speed,power,attack,defense,health,skill,effects,passives,types,source,family_bonus,family,image,costume_id,dot_string,total_dot_damage,n_turns,dot_damage_per_turn,max_special_percent,min_special_percent,max_special_stat_percent,min_special_stat_percent
Griffin,yellow,4,Rogue,Fast,677,739,639,1109,Invisible Strike,"['Deals 340% damage to the target.', 'The attack will always bypass counterattacks and reflection.']","['Increased Special Skill Damage: The first time this character casts a Special Skill that deals damage, an additional 30% is added to its power.']","['Hit 1', 'Bypass']",season4,"['Bonus for 1/2/3/4/5 Unique Heroes:', '20%/24%/28%/32%/36% chance to spawn an Underwild Gem on the board when this Hero casts their Special Skill.', 'The Underwild Gems deal 50/35/25 (5*/4*/3*) damage to a random enemy each turn until it is matched.', 'Underwild Gems can only spawn on regular shields that match the element of this Hero.']",underwild,https://i.imgur.com/MRV1QX0.jpg,0,,0,0,0.0,340,340,0,0
Griffin C,yellow,4,Cleric,Fast,692,757,669,1110,Divine Lunge,"['Deals 320% damage to the target.', 'The caster and nearby allies bypass defense buffs with their attacks for 2 turns. Defensive buffs include counterattacks.']","['Increased Special Skill Damage: The first time this character casts a Special Skill that deals damage, an additional 30% is added to its power.']","['Hit 1', 'Bypass 3']",season4,"['Bonus for 1/2/3/4/5 Unique Heroes:', '20%/24%/28%/32%/36% chance to spawn an Underwild Gem on the board when this Hero casts their Special Skill.', 'The Underwild Gems deal 50/35/25 (5*/4*/3*) damage to a random enemy each turn until it is matched.', 'Underwild Gems can only spawn on regular shields that match the element of this Hero.']",underwild,https://i.imgur.com/bhRfq5i.jpg,1,,0,0,0.0,320,320,0,0
Anastasia,yellow,4,Sorcerer,Magic,678,667,626,1319,Cheerful Charm,"['Special Skill has a different effect when charged with 100%/200% mana:', '1x Mana Charge:', ' * Summons a Grimoire Minion for all allies with 13% HP and 20% attack inherited from the caster.', '2x Mana Charge:', ' * Deals 235 damage to all enemies.', ' * Summons a Grimoire Fiend for all enemies. The Fiend damages the enemy with 43% attack every turn.', "" * The Grimoire Fiend absorbs healing. It disappears after absorbing a healing amount equal to 30% of its target's max health.""]","['Status effect on special: When this character casts their Special Skill, they have a 50% chance to give -25% mana generation for 3 turns to all enemies. If the Special Skill is fully charged, the chance is 100%.']","['Charge', 'Minion Summoner All', 'Fiend Summoner All']",magic,"['Bonus for 1/2/3 Unique Heroes:', '50% / 75% / 100% chance to cast +5 mana generation stack on a random ally when this hero casts their Special Skill.', 'Maximum stack size: 10']",magic,https://i.imgur.com/ADu9siF.jpg,0,,0,0,0.0,43,13,0,0
Chao Glass Costume,yellow,4,Ranger,Fast,757,841,694,1311,Vitrail Cut,"['Deals 325% damage to the target.', 'Reduces the mana of the target by -23%.', 'The attack bypasses defensive buffs. (This includes counterattacks.)']",['Glass: 60% extra chance to reflect status ailments back to the attacker.'],"['Hit 1', 'Mana Reduction 1', 'Bypass']",season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://imgur.com/s68xCDI.jpg,0,,0,0,0.0,325,325,-23,-23
Steropes,yellow,4,Cleric,Charge,685,616,737,1272,Midnight Moon,"['Special Skill has a different effect when charged with 100% / 200% / 300% mana:', '1x Mana Charge:', '* All allies regenerate 324 boosted health over 3 turns. Boosted health can exceed max HP.', '2x Mana Charge:', '* If any ally dies during the next 3 turns they are resurrected in the beginning of their next turn with 20% health. All status effects and stacks are removed when the ally dies.', '* 3x Mana Charge:', '* All allies regenerate 584 boosted health over 4 turns. Boosted health can exceed max HP.', '* If any ally dies during the next 4 turns they are resurrected in the beginning of their next turn with 40% health. All status effects and stacks are removed when the ally dies.']","['Decreased Minion Health: Enemy Minions inherit -50% less Health when summoned.', 'Resist Defense Ailments: This character has innate resistance against status ailments that affect defense. Applies also to status ailments that affect elemental defense.']","['Charge', 'Boosted HoT', 'Resurrect']",styx,"['Bonus for 1/2/3 Unique Heroes:', '40%/60%/80% chance to cast -30% mana generation to all enemies for 2 turns when this hero casts their Special Skill.']",styx,https://i.imgur.com/JQkhZ6P.jpg,0,,0,0,0.0,300,20,0,0
Scoratek,yellow,4,Fighter,Fast,683,633,654,1387,Scarab Throw,"['Deals 190% damage to the target.', 'Summons a Bomb Scarab Fiend for the target. The Fiend damages its target with 38% attack every turn.', 'The Bomb Scarab Fiend absorbs healing and disappears when it has absorbed health equal to 30% of its owner’s max health.', 'The Bomb Scarab Fiend explodes after 3 turns, dealing 600 damage to its target and minor damage to nearby enemies.']","['Effects on Special Skill: 50% chance to perform the following actions when this character casts their Special Skill', ' * Deals 70% damage to all enemies.', ' * All enemies get -24% mana generation for 3 turns.']","['Hit 1', 'Exploding Fiend Summoner 1']",season5,"['Bonus for 1/2 Unique Heroes:', '50% / 75% chance to cast -24% defense for 2 turns and 196/146/114 (5*/4*/3*) Water damage over 2 turns on an enemy who deals Special Skill damage to this character.', 'If the enemy’s Special Skill defeats this character, the chance is 75%/100%', 'The members of this family have additional perks in Season V stages']",moon,https://i.imgur.com/cEv4g9a.jpg,0,,0,0,0.0,190,30,0,0
Scoratek C,yellow,4,Paladin,Fast,700,673,647,1420,Scarab Barrage,"['Deals 125% damage to the target.', 'Summons a Scarab Bomb Fiend for the target. The Fiend damages the enemy with 38% attack every turn.', 'The Scarab Bomb Fiend absorbs healing and disappears when it has absorbed health equal to 30% of its owner’s max health.', 'The Scarab Bomb Fiend explodes after 3 turns, dealing 900 damage to its target and minor damage to nearby enemies.']","['Effects on Special Skill: 50% chance to perform the following actions when this character casts their Special Skill', ' * Deals 70% damage to all enemies.', ' * Dispels the latest dispellable buff from enemies.', 'Extra Chance for Effects on Special Skill: When this character casts their Special Skill, any of their Passive Skills that grant extra effects on cast have 3 chances to activate.', 'Resist Sand Damage: This character has innate resistance against sand damage.']","['Hit 1', 'Exploding Fiend Summoner 1']",season5,"['Bonus for 1/2 Unique Heroes:', '50% / 75% chance to cast -24% defense for 2 turns and 196/146/114 (5*/4*/3*) Water damage over 2 turns on an enemy who deals Special Skill damage to this character.', 'If the enemy’s Special Skill defeats this character, the chance is 75%/100%', 'The members of this family have additional perks in Season V stages']",moon,https://i.imgur.com/uNnOzl3.jpg,1,,0,0,0.0,125,30,0,0
Fjalar,yellow,4,Fighter,Average,707,718,694,1260,Poetic Justice,"['Damage bypasses target’s Minions.', 'Attack the target with Firestorm Strike, dealing up to 1080 damage. Deals 30% more damage if the target is ok the Nature element. This Special Skill never misses its targets.', 'The target resists new Minions for 4 turns.']","['Empowered Resist Burn: This character has innate resistance against Burn and gains 450 boosted heath and 5% mana each time they resist.', 'Molten Core. This character has a Molten Core.', 'The Molten Core activates each time this character’s Special Skill is cast:', ' * All enemies receive Corrosive Burn for 3 turns. With fully charged Molten Core, the Corrosive Burn deals 193 Burn damage, and lowers the target’s defense by -12% each turn. Deals extra damage against heroes with Minions or Mega Minions', ' * The Burn damage is scaled by the amount of charge in the Core. All charge is exhausted when the Core is activated.']","['Bypass Minions', 'Hit 1', 'Minion Blocking 1']",untoldtales,"['Members of this realm have a Molten Core.', 'The Molten Core is charged each time this character receives damage from normal attacks or Special Skills.', 'The members of this realm have additional perks in Untold Tales II: Treasures of Flame and Frost stages.']",nidavellir,https://i.imgur.com/iXEEsKX.jpg,0,,0,0,0.0,30,30,0,0
Bogart,yellow,4,Paladin,Average,686,652,673,1319,Bone Club Clonk,"['Deals 305% damage to the target and minor damage to nearby enemies.', 'The target and nearby enemies get -35% defense for 3 turns. The defense descrese by -10% each turn, up to -55%.']","['Damage over time on special: When this character casts their Special Skill, they give a Hunter’s Mark on a random enemy. The target receives 150 damage over 3 turns. If a target already has this effect, the duration will be refreshed and the damage will be increased by 150, up to 1500 damage in total.', 'Hunter`s sense: When this character casts their Special Skill, they transfer the newest cleansable status ailment from themself to the target. If the Special Skill cannot target an enemy, a random enemy is chosen instead. If this character has no status ailments, they recover 8% health.']","['Hit 3', 'Defense Debuff']",covenant,"['Bonus for 2/3/4/5 Heroes:', '+5%/+10%/+15%/+20% defense.', 'Event Bonus: Heroes belonging to the Abyss Hunter family receive the following perks on Monster Island: * +20% attack, +20% defense, +20% health * 50% less permanent damage taken. * Stack (Max 10): When this character casts their Special Skill, all enemies get -3% defense.']",abysshunter,https://i.imgur.com/Z4N4G0e.jpg,0,,0,0,0.0,305,305,-10,-55
Guardian Jackal,yellow,4,Rogue,Very Fast,645,765,531,1032,Ray Strike,"['Deals 270% damage to the target.', 'The target gets -54% defense against Holy for 4 turns.']",0,"['Hit 1', 'Elemental Defense Debuff']",teltoc,"['Bonus for 2/3/4/5 Unique Heroes:', '+5%/+10%/+15%/+20% defense', '+4%/ +6%/ +9%/+13% healing', 'The members of this family have additional perks in the Challenge Festival events.']",guardiansteltoc,https://i.imgur.com/yQuuDkU.jpg,0,,0,0,0.0,270,270,-54,-54
Guardian Jackal C,yellow,4,Barbarian,Very Fast,680,675,666,1236,Severing Strike,"['Deals 280% damage to the target.', 'The caster and nearby allies get +94% defense against Dark for 3 turns.']",0,"['Hit 1', 'Defense Buff']",teltoc,"['Bonus for 2/3/4/5 Unique Heroes:', '+5%/+10%/+15%/+20% defense', '+4%/ +6%/ +9%/+13% healing', 'The members of this family have additional perks in the Challenge Festival events.']",guardiansteltoc,https://i.imgur.com/SmImrcW.jpg,1,,0,0,0.0,280,280,94,94
Mist,yellow,4,Cleric,Fast,661,686,603,1196,Valkyrie Charge,"['Deals 175% damage to the target and nearby enemies.', 'The target and nearby enemies are immune to new status effect buffs for 3 turns.', 'The target and nearby enemies get -34% defense against Special Skills for 3 turns.', 'The target and nearby enemies get -64% mana generation for 3 turns.']",0,"['Hit 3', 'Buff Immunity', 'Mana Generation Debuff']",season3,"['Bonus for 1/2/3 Unique Heroes:', 'All allies get +5%/+10%/+15% attack for as long as a Midgard ally has low health. This effect cannot be dispelled.']",midgard,https://i.imgur.com/1FjRHHb.jpg,0,,0,0,0.0,175,175,-34,-64
Goldie,yellow,4,Paladin,Average,688,643,716,1272,Magic Mirror of Power,"['Recover 38% health for all allies.', 'Growth: All allies get 100 attack.', 'All allies reflect ailments to a random character on the opposing team for 3 turns. (Only cleansable status ailments are reflected)']","['Effects on Special Skill: 50% chance to perform the following actions when this character casts their Special Skill.', ' * Deals 90% damage to all enemies.', ' * All enemies get -25% accuracy for 3 turns.']","['Healer All', 'Attack Growth All', 'Reflect Ailments All']",goblinvillage,"['Bonus for 1/2/3 Heroes:', 'Each time this Hero takes damage from the enemy’s Special Skill, removes 50% / 75% / 100% boosted health from all enemies.']",goblin,https://i.imgur.com/9Zjrelm.jpg,0,,0,0,0.0,38,38,0,0
Errin,yellow,4,Cleric,Fast,742,722,784,1321,Mischievous Tie-in,"['All enemies become Soul Connected for 4 turns. Soul Connected enemies share received damage.', 'All enemies receive +25% increased damage for 4 turns. This effect is increased by +5% for each Minion or Mega minion owned by all enemies, up to +50% in total.']","['Superior Bypass Minions: All damage done by this character bypasses Minions and Mega Minions.', 'Superior Resist Negative Minion Effects: This character has innate resistance against incoming negative effects and damage from Minions and Mega Minions.', 'Destroy Fiends on Special: When this character casts their Special Skill, all Fiends are destroyed from them.']","['Enemy Damage Share', 'Increased Received Damage All']",astral,"['Bonus for 1/2 Unique Heroes:', ' * 25% / 50% chance to dispel a random dispellable status effect buff from all enemies at the end of each turn.', ' * 75% / 100% chance to resist mana reduction and mana status ailments. Each successful resist by this family gives this character 5% mana.']",astraldwarfs,https://imgur.com/iOji58B.jpg,0,,0,0,0.0,0,0,50,5
Hu Tao Glass Costume,yellow,4,Fighter,Slow,753,813,681,1382,Glass Wall,"['Deals 245% damage to all enemies', 'The attack bypasses defensive buffs. (This includes counterattacks.)', 'All enemies get -38% accuracy for 4 turns.']",['Glass: 60% extra chance to reflect status ailments back to the attacker.'],"['Hit All', 'Bypass', 'Blind All']",season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://imgur.com/V32B1dq.jpg,0,,0,0,0.0,245,245,-38,-38
Wang Yuanji,yellow,4,Sorcerer,Slow,683,675,709,1170,Noble's Empathy,"['Destroys all Fiends from all allies.', 'Boosts health of all allies by 625. Boosted health can exceed max HP.']",0,"['Fiend Destroyer All', 'Health Boost']",kingdom,"['Bonus for 1/2/3 Unique Heroes:', '2% / 4% / 6% mana each time a Minion is summoned for the Hero.', '3% / 5% / 7% heal each time a Minion is summoned for the Hero.', 'Morale Boost:', 'Heroes belonging to this family as well as heroes fighting alongside with them receive additional perks in War of the Three Kingdoms:', '+10% attack, + 3% defense, +7% health']",kingdom,https://i.imgur.com/SwBxlgF.jpg,0,,0,0,0.0,0,0,0,0
Wang Yuanji C,yellow,4,Cleric,Slow,720,693,774,1256,Calligrapher’s Empathy,"['Destroys all Fiends from all allies. This effect damages Mega Fiends.', 'Boosts health of all allies by 520. Boosted health can exceed max HP.', 'All allies get +30% defense for 5 turns.']","['Unstoppable Minions:', ' * Resistance against Minion removal.', ' * Can’t be prevented from receiving Minions.', ' * Minion attack and abilities can’t be disabled.']","['Fiend Destroyer All', 'Health Boost All', 'Defense Buff All']",kingdom,"['Bonus for 1/2/3 Unique Heroes:', '2% / 4% / 6% mana each time a Minion is summoned for the Hero.', '3% / 5% / 7% heal each time a Minion is summoned for the Hero.', 'Morale Boost:', 'Heroes belonging to this family as well as heroes fighting alongside with them receive additional perks in War of the Three Kingdoms:', '+10% attack, + 3% defense, +7% health']",kingdom,https://i.imgur.com/EPCCR66.jpg,1,,0,0,0.0,0,0,30,30
Wu Kong,yellow,4,Monk,Average,644,707,620,992,Gambler's Stance,"['All allies get +185% attack with -32% accuracy for 5 turns', 'Chance to miss also applies to offensive special skills']",0,['Titan Attack Buff'],season1,"['Classic Family Heroes need to be fully ascended to receive the Family Bonus.', 'Bonus for 2/3/4/5 Heroes:', '+1%/+3%/+5%/+7% attack.', '+1%/+3%/+5%/+7% defense.', '+1%/+3%/+5%/+7% healing.', 'On Class Level 20, all of the Class Talents of this hero are upgraded into Superior Class Talent.']",classic,https://i.imgur.com/EZfzNHv.jpg,0,,0,0,0.0,0,0,185,-32
